open,high,low,close,volume,vwap,timestamp,transactions,otc
122.69,122.87,122.68,122.82,458044,122.7948,1738170240000,4485,
122.82,123.03,122.8001,123.025,745214,122.9256,1738170300000,5750,
123.03,123.1,122.89,122.965,1570690.0,122.9414,1738170360000,5838,
122.9653,122.97,122.71,122.9362,611644,122.8691,1738170420000,5990,
122.9312,123.07,122.89,122.949,436769,122.9715,1738170480000,4163,
122.945,123.23,122.9009,123.139,653827,123.1241,1738170540000,5358,
123.13,123.19,122.98,122.99,433986,123.1091,1738170600000,4142,
122.9952,123.04,122.88,122.98,415723,122.9671,1738170660000,4010,
122.98,123.1,122.9,122.915,391357,123.0102,1738170720000,3430,
122.91,122.9729,122.76,122.78,387960,122.8726,1738170780000,4110,
122.77,122.8799,122.71,122.8601,386309,122.7947,1738170840000,3728,
122.8714,123.0199,122.81,122.9299,444861,122.9159,1738170900000,4110,
122.92,122.92,122.68,122.7599,515756,122.7904,1738170960000,4632,
122.7511,122.7676,122.52,122.635,593276,122.6508,1738171020000,5814,
122.6468,122.85,122.64,122.76,416221,122.7819,1738171080000,3632,
122.76,122.83,122.76,122.83,315284,122.796,1738171140000,3131,
122.825,123.2,122.825,123.0684,705830,123.0185,1738171200000,5971,
123.065,123.23,122.9442,123.15,690783,123.0876,1738171260000,5902,
123.155,123.1997,122.99,123,507396,123.0729,1738171320000,4406,
123.01,123.02,122.85,122.985,419043,122.9456,1738171380000,4237,
122.985,123.05,122.81,122.84,585586,122.9449,1738171440000,5517,
122.84,123.15,122.84,123.145,510224,123.0094,1738171500000,4223,
123.1491,123.15,122.8301,122.86653,615140,122.9168,1738171560000,6065,
122.86,123,122.85,122.94,371256,122.9506,1738171620000,3727,
122.95,122.99,122.85,122.852991,410960,122.9001,1738171680000,3693,
122.855,123,122.7,122.9984,949113,122.8206,1738171740000,6699,
122.998,123.1,122.9,123.02,524696,123.0165,1738171800000,4689,
123.0287,123.4899,123,123.3911,1061801.0,123.2488,1738171860000,7940,
123.3999,123.4,123.12,123.2199,547083,123.2341,1738171920000,5388,
123.219,123.31,123.12,123.165,539546,123.2273,1738171980000,4017,
123.165,123.26,123.0552,123.1699,500743,123.1615,1738172040000,5857,
123.15,123.24,123,123.19,445956,123.1089,1738172100000,4224,
123.19,123.45,123.19,123.33,703621,123.3166,1738172160000,5373,
123.325,123.3468,123.13,123.2,519731,123.2043,1738172220000,5228,
123.2,123.38,123.16,123.1914,383724,123.2539,1738172280000,3913,
123.1802,123.26,123.02,123.1,447130,123.1458,1738172340000,4523,
123.1068,123.14,122.97,123.06,548840,123.0448,1738172400000,4857,
123.0589,123.11,122.95,122.995,351213,123.0164,1738172460000,3535,
122.9984,123.12,122.99,123.01,400092,123.0456,1738172520000,4127,
123,123.0591,122.87,122.9,665572,122.9325,1738172580000,4484,
122.91,122.93,122.75,122.86,475982,122.8241,1738172640000,5029,
122.84,122.88,122.74,122.8094,340476,122.7906,1738172700000,3406,
122.81,123.0086,122.795,122.96,372371,122.8989,1738172760000,3416,
122.96,123.02,122.86,123,270972,122.9225,1738172820000,2968,
122.9988,123.15,122.95,123.06,451207,123.0577,1738172880000,3688,
123.0491,123.13,123.01,123.0999,323223,123.0662,1738172940000,3087,
123.1021,123.115,122.93,123.06,343596,123.0174,1738173000000,3454,
123.045,123.045,122.91,122.985,306033,122.9754,1738173060000,2756,
122.98,123.14,122.95,123.05,338694,123.0674,1738173120000,2826,
123.055,123.07,122.95,122.9988,234207,123.017,1738173180000,2787,
122.99,123.14,122.955,123.06,374096,123.0491,1738173240000,3548,
123.0589,123.0999,122.93,122.95,308666,123.0037,1738173300000,3106,
122.95,123.01,122.82,122.87,327168,122.8882,1738173360000,3758,
122.875115,122.99,122.78,122.959,328695,122.8833,1738173420000,3149,
122.96,123.09,122.905,123.03,291919,123.024,1738173480000,2666,
123.02,123.02,122.89,122.965,346143,122.9548,1738173540000,3182,
122.96,122.995,122.78,122.7939,347905,122.8686,1738173600000,3655,
122.7805,122.83,121.25,121.35,4386997.0,121.9781,1738173660000,55984,
121.36,121.91,121.07,121.1,2133788.0,121.3596,1738173720000,26266,
121.09,121.36,120.18,120.35,3702838.0,120.7447,1738173780000,51087,
120.33,120.64,120.05,120.44,2046682.0,120.2957,1738173840000,21594,
120.43,121.29,120.31,121.24,2210157.0,120.7236,1738173900000,19536,
121.24,121.49,121,121.3099,1850796.0,121.2558,1738173960000,16517,
121.29,121.77,121.08,121.7,1546877.0,121.3968,1738174020000,14693,
121.708,122.18,121.59,122.06,1645746.0,121.845,1738174080000,12247,
122.06,122.1783,121.85,121.89,988280,121.946,1738174140000,8375,
121.9,122.16,121.73,121.83,1231393.0,121.9292,1738174200000,11035,
121.8251,121.89,121.23,121.2699,1374398.0,121.531,1738174260000,10265,
121.28,121.67,121.22,121.57,969792,121.4928,1738174320000,7215,
121.5644,121.8245,121.45,121.68,881496,121.6522,1738174380000,7004,
121.7,121.88,121.59,121.6299,606900,121.7544,1738174440000,5710,
121.635,121.7,121.32,121.63,818917,121.5497,1738174500000,6392,
121.63,121.84,121.515,121.575,558077,121.6595,1738174560000,5350,
121.58,121.58,121,121.03,981789,121.2206,1738174620000,9380,
121.0499,121.17,120.795,120.97,1248172.0,121.0002,1738174680000,11369,
120.98,121.14,120.8,120.87,813391,120.9685,1738174740000,6872,
120.91,120.9999,120.75,120.88,736975,120.8886,1738174800000,7184,
120.9,120.96,120.68,120.9,867741,120.851,1738174860000,7495,
120.91,121,120.61,120.6708,1011381.0,120.8574,1738174920000,7986,
120.6701,120.6976,120.3,120.4901,1552014.0,120.4474,1738174980000,13265,
120.48,120.97,120.47,120.93,1231240.0,120.7302,1738175040000,8311,
120.93,121.24,120.835,121.1607,1201825.0,121.1002,1738175100000,7958,
121.18,121.4,121.12,121.36,697972,121.2953,1738175160000,5465,
121.3621,121.5,121.22,121.3599,879011,121.3446,1738175220000,6379,
121.3576,121.65,121.2401,121.63,756940,121.4799,1738175280000,6466,
121.64,121.69,121.44,121.59,643308,121.5674,1738175340000,6261,
121.59,121.7,121.46,121.635,610369,121.5845,1738175400000,6293,
121.64,122.08,121.63,121.9494,1107789.0,121.8879,1738175460000,7064,
121.9548,122.08,121.68,121.85,850881,121.8499,1738175520000,6731,
121.85,121.88,121.53,121.64,908654,121.6481,1738175580000,5776,
121.65,121.79,121.5902,121.76,689432,121.6974,1738175640000,4572,
121.74,121.9,121.7001,121.78,589087,121.7896,1738175700000,4910,
121.775,121.85,121.62,121.7199,382668,121.7215,1738175760000,3838,
121.71,121.74,121.45,121.46,561120,121.5448,1738175820000,5210,
121.4699,121.4984,121.1602,121.3248,655292,121.3048,1738175880000,5908,
121.3242,121.3999,121.03,121.13,529870,121.1712,1738175940000,4770,
121.12,121.33,121.02,121.3201,609931,121.1849,1738176000000,5283,
121.3299,121.3726,121.18,121.268,434088,121.2804,1738176060000,3757,
121.26,121.2632,121.06,121.12,439400,121.1205,1738176120000,3795,
121.11,121.39,121.1034,121.334,290751,121.291,1738176180000,3131,
121.36,121.44,121.26,121.345,328642,121.3457,1738176240000,3065,
121.33,121.3499,121.15,121.33,352073,121.2606,1738176300000,3491,
121.34,121.55,121.15,121.4598,487090,121.3733,1738176360000,4706,
121.45,121.52,121.36,121.41,402333,121.4596,1738176420000,3161,
121.4043,121.5,121.36,121.37,327694,121.4235,1738176480000,3372,
121.37,121.4499,121.23,121.29,326965,121.3108,1738176540000,4111,
121.3,121.3,121.01,121.065,530504,121.1226,1738176600000,5189,
121.07,121.33,121.06,121.2884,437733,121.22,1738176660000,3922,
121.29,121.34,121.15,121.1844,509056,121.2521,1738176720000,4071,
121.18,121.255,121.06,121.1901,408094,121.1742,1738176780000,4519,
121.19,121.25,121.14,121.2299,255235,121.1978,1738176840000,2954,
121.23,121.34,121.08,121.1201,504680,121.2016,1738176900000,4605,
121.12,121.15,121.01,121.13,615582,121.0787,1738176960000,4932,
121.1102,121.19,121.05,121.18,360303,121.119,1738177020000,3814,
121.18,121.29,121.1,121.1875,389899,121.201,1738177080000,3442,
121.17,121.17,120.89,120.95,851560,121.0293,1738177140000,8549,
120.95,121.01,120.5,120.705,1292668.0,120.6659,1738177200000,11479,
120.69,121.88,120.61,121.83,1419845.0,121.3197,1738177260000,9114,
121.81,122.09,121.3401,121.454,1402322.0,121.7591,1738177320000,9386,
121.445,121.76,121.32,121.37,788924,121.5464,1738177380000,5372,
121.365,121.4599,121,121.1501,769208,121.1875,1738177440000,6029,
121.14,121.17,120.85,120.945,834070,121.0113,1738177500000,6665,
120.95,121.47,120.938,121.26,696429,121.2657,1738177560000,5393,
121.288,121.63,121.25,121.615,684963,121.4565,1738177620000,5114,
121.6,121.66,121.17,121.2087,604038,121.4671,1738177680000,4792,
121.1973,121.34,121.12,121.26,646661,121.2186,1738177740000,5384,
121.26,121.32,121.02,121.0579,537835,121.1085,1738177800000,4873,
121.03,121.06,120.71,120.8001,930273,120.8445,1738177860000,8443,
120.8,121.07,120.63,120.695,1061013.0,120.8006,1738177920000,9412,
120.6999,121,120.61,120.9,813939,120.8433,1738177980000,7753,
120.91,121.135,120.85,120.9149,739408,120.9961,1738178040000,5917,
120.92,120.96,120.78,120.865,418102,120.8643,1738178100000,4308,
120.865,120.93,120.66,120.71,569487,120.7623,1738178160000,5819,
120.71,120.71,120.3,120.3363,1281049.0,120.4684,1738178220000,12466,
120.325,120.71,120.31,120.6752,678760,120.5691,1738178280000,6251,
120.67,121,120.61,120.93,728222,120.8166,1738178340000,6316,
120.935,121.1,120.86,120.915,666902,120.9903,1738178400000,5138,
120.9101,121.19,120.86,121.15,642593,121.0782,1738178460000,5500,
121.149,121.18,120.93,120.97,378628,121.0535,1738178520000,3750,
120.98,121.34,120.97,121.29,647431,121.2359,1738178580000,4567,
121.29,121.38,121.15,121.2311,423013,121.2624,1738178640000,3750,
121.2399,121.2897,121.05,121.1791,399971,121.1572,1738178700000,4504,
121.18,121.26,120.98,121.1,426920,121.0742,1738178760000,4265,
121.1,121.33,121.05,121.22,493931,121.214,1738178820000,4702,
121.23,121.2364,121,121.14,524195,121.0135,1738178880000,4214,
121.12,121.1295,120.81,120.92,579372,120.9654,1738178940000,5849,
120.91,121.07,120.825,121.035,509095,120.949,1738179000000,4844,
121.04,121.56,121,121.56,870552,121.3548,1738179060000,7082,
121.5572,121.8,121.35,121.7804,814729,121.5298,1738179120000,6513,
121.785,121.8,121.37,121.39,742032,121.5939,1738179180000,6997,
121.43,121.5397,121.26,121.39,565031,121.3732,1738179240000,5354,
121.38,121.5,120.98,121.0178,719009,121.1967,1738179300000,6707,
121.02,121.06,120.55,120.74,872373,120.7733,1738179360000,8180,
120.73,121.13,120.6,121.11,776952,120.8757,1738179420000,7610,
121.1229,121.78,121.12,121.53,1194086.0,121.5804,1738179480000,10108,
121.5357,122,121.49,121.89,1157217.0,121.791,1738179540000,9850,
121.8816,122.33,121.57,122.29,1257994.0,121.972,1738179600000,11247,
122.29,122.72,121.97,122.59,1421878.0,122.3796,1738179660000,12380,
122.595,122.66,122.1135,122.18,1147836.0,122.3703,1738179720000,10044,
122.15,122.414,121.96,122.34,1014808.0,122.1866,1738179780000,9226,
122.336,122.48,121.93,122.435,726725,122.1786,1738179840000,6716,
122.42,122.5,122,122.19,661465,122.1873,1738179900000,7086,
122.185,122.5,122.15,122.43,522588,122.3336,1738179960000,5170,
122.42,122.74,122.32,122.71,1005457.0,122.5734,1738180020000,7603,
122.7,122.77,122.32,122.4297,878760,122.549,1738180080000,7742,
122.4031,122.4114,122.12,122.3499,543397,122.2708,1738180140000,5575,
122.33,122.57,122.11,122.55,623934,122.3091,1738180200000,5840,
122.5532,122.69,122.4,122.665,823812,122.5504,1738180260000,6279,
122.675,122.8,122.585,122.6018,750114,122.6934,1738180320000,6729,
122.6025,122.7375,122.48,122.485,565446,122.5967,1738180380000,5568,
122.49,122.78,122.46,122.685,505856,122.6334,1738180440000,5164,
122.6899,122.6899,122.16,122.21,810907,122.391,1738180500000,7377,
122.21,122.24,121.9,121.94,1037006.0,122.0497,1738180560000,8879,
121.94,122.48,121.915,122.36,786295,122.2027,1738180620000,8295,
122.36,122.6,122.25,122.2842,675979,122.4364,1738180680000,6018,
122.26,122.26,122,122.09,484897,122.1263,1738180740000,4821,
122.101,122.37,122.01,122.09,575119,122.1934,1738180800000,5371,
122.1,122.2457,121.94,122.1356,624381,122.118,1738180860000,4855,
122.14,122.34,121.97,122.035,461432,122.1472,1738180920000,4438,
122.04,122.16,121.85,121.87,585845,122.0174,1738180980000,5663,
121.8797,121.885,121.65,121.6798,795530,121.7452,1738181040000,6595,
121.66,122.18,121.64,122.05,743799,121.9245,1738181100000,6891,
122.03,122.06,121.83,121.93,428528,121.9221,1738181160000,4295,
121.9228,122.25,121.8,121.87,623586,122.0346,1738181220000,5736,
121.87,122.15,121.83,121.9399,458712,121.969,1738181280000,4854,
121.92,122.15,121.86,122.03,376239,122.0294,1738181340000,3182,
122.03,122.37,122.03,122.29,744443,122.221,1738181400000,5417,
122.29,122.2906,122.11,122.17,394968,122.1996,1738181460000,4273,
122.18,122.21,121.92,121.96,539597,122.0459,1738181520000,5132,
121.96,122.22,121.79,121.88,688527,121.9722,1738181580000,6886,
121.9,122.07,121.67,122.05,695023,121.8601,1738181640000,5900,
122.05,122.11,121.81,121.9466,522292,121.9813,1738181700000,5382,
121.94,121.99,121.76,121.815,367907,121.8778,1738181760000,4330,
121.8101,121.87,121.52,121.58,1563775.0,121.8494,1738181820000,7365,
121.58,121.84,121.53,121.58,561312,121.693,1738181880000,5461,
121.575,121.82,121.56,121.7099,511175,121.6606,1738181940000,4863,
121.7,121.97,121.67,121.72,619160,121.8247,1738182000000,5906,
121.725,122.04,121.72,122.005,562282,121.9177,1738182060000,5451,
122,122.2199,122,122.16,660929,122.1406,1738182120000,5569,
122.15,122.45,122.14,122.4099,786907,122.2873,1738182180000,6147,
122.41,122.6496,122.4,122.63,855198,122.54,1738182240000,5876,
122.63,122.97,122.58,122.905,960258,122.7954,1738182300000,7883,
122.925,122.9899,122.67,122.945,909112,122.8638,1738182360000,6991,
122.945,123.13,122.78,122.7948,1234046.0,122.9993,1738182420000,9397,
122.79,123.35,122.7334,123.2321,1077015.0,123.0981,1738182480000,9038,
123.235,123.29,123.05,123.15,827528,123.1821,1738182540000,5870,
123.17,123.32,122.8,122.95,999607,122.9825,1738182600000,7710,
122.96,123.04,122.78,122.9101,728621,122.8985,1738182660000,6204,
122.92,123.23,122.89,123.0905,723627,123.0861,1738182720000,6504,
123.09,123.13,122.88,123.07,519330,123.0265,1738182780000,4822,
123.07,123.07,122.81,122.895,1102640.0,122.9996,1738182840000,4995,
122.89,123.01,122.63,122.682,746885,122.82,1738182900000,7517,
122.6802,122.73,122.44,122.5996,804826,122.598,1738182960000,7150,
122.6096,122.71,122.3,122.45,1005411.0,122.4536,1738183020000,8357,
122.46,122.58,122.24,122.58,810053,122.4091,1738183080000,7890,
122.58,122.59,122.2,122.2704,734595,122.3428,1738183140000,6733,
122.28,122.595,122.25,122.4705,816925,122.4221,1738183200000,6875,
122.48,122.58,122.31,122.42,675990,122.4527,1738183260000,6298,
122.4205,122.57,122.2202,122.46,797885,122.4299,1738183320000,5954,
122.46,122.59,122.28,122.43,1827523.0,122.5416,1738183380000,5804,
122.43,122.5002,122.21,122.415,694979,122.3212,1738183440000,6376,
122.4,122.4056,122.15,122.15,851097,122.3325,1738183500000,6052,
122.15,122.27,121.95,122.185,1134046.0,122.0621,1738183560000,10046,
122.18,122.315,121.98,122.0747,653608,122.1173,1738183620000,5958,
122.07,122.35,122.02,122.1944,731093,122.2115,1738183680000,6649,
122.19,122.4,122.05,122.36,792611,122.2427,1738183740000,8243,
122.36,122.52,122.11,122.15,1000197.0,122.3015,1738183800000,11197,
122.14,122.22,121.77,121.77,1397495.0,122.0113,1738183860000,12266,
121.785,121.85,121.61,121.78,1597800.0,121.863,1738183920000,12863,
121.78,122.21,121.76,122.2,1230561.0,121.9431,1738183980000,11067,
122.21,122.98,122.1841,122.935,2087218.0,122.7181,1738184040000,17626,
122.95,123.66,122.95,123.305,3029163.0,123.3973,1738184100000,22323,
123.305,123.4506,123.19,123.3425,1600084.0,123.3353,1738184160000,12834,
123.3,123.49,123.24,123.345,1660989.0,123.3652,1738184220000,13199,
123.35,123.55,123.32,123.4,2094910.0,123.4475,1738184280000,15762,
123.395,123.81,123.39,123.81,4885205.0,123.5791,1738184340000,36007,
123.8,123.82,123.24,123.3,19479719.0,123.6989,1738184400000,1289,
123.3,123.66,122.62,123,213636,123.0799,1738184460000,1708,
122.8,123.5,122.73,122.94,139234,122.9249,1738184520000,1359,
122.98,123.4,122.98,123.0101,134845,123.3894,1738184580000,846,
123.01,123.26,123,123.15,71614,123.1649,1738184640000,809,
123.18,123.23,122.902,122.976,114911,123.0841,1738184700000,1149,
122.96,123,122.57,122.6742,160755,122.7401,1738184760000,1405,
122.701,122.8225,122.56,122.561,76488,122.7053,1738184820000,848,
122.56,122.64,122.24,122.2401,143158,122.453,1738184880000,1353,
122.26,122.68,122.26,122.5,96899,122.4308,1738184940000,910,
122.55,122.74,122.48,122.63,56723,122.607,1738185000000,683,
122.649,122.85,122.55,122.62,85612,122.7458,1738185060000,810,
122.65,122.77,122.6,122.727,34188,122.6944,1738185120000,509,
122.73,122.99,122.73,122.99,45755,122.871,1738185180000,636,
122.99,123.25,122.95,123.19,97986,123.1013,1738185240000,903,
123.19,123.46,123.1,123.41,74292,123.2788,1738185300000,774,
123.46,125.28,123.35,125.0301,807998,124.4277,1738185360000,5933,
125.2,125.45,123.38,124.28,451836,124.6295,1738185420000,3927,
124.3091,124.48,123.5,123.98,244988,124.1037,1738185480000,2342,
123.8531,124.81,123.8531,124.809,300845,124.462,1738185540000,2519,
124.77,125.1,124.7,125.1,289590,124.8627,1738185600000,1925,
125.04,125.7,124.8592,125.61,436287,125.4695,1738185660000,3360,
125.61,125.69,125.15,125.3,327739,125.5145,1738185720000,2205,
125.39,125.4,125,125.4,243461,125.1083,1738185780000,1595,
